,DataOriginal,DataLog,Linear,DataLinear,MonthlyAverage,DataSeasons,DataNormalised,Purpose,ModelledNormalised,ResidualsNormalised,ModelledSeasons,ResidualsSeasons,ModelledLinear,ResidualsLinear,ModelledLog,ResidualsLog,ModelledOriginal,ResidualsOriginal
2010-04-01,1352.265,7.210275650024414,6.580951664300091,0.6293239857243229,-0.054401337183292243,0.6837253229076151,1.738352411924337,Train,1.738352411924337,0.0,0.6837253229076151,0.0,0.6293239857243229,0.0,7.210275650024414,0.0,1426.5670624572335,-74.30204780879603
2010-05-01,1183.2319,7.076849937438965,6.5848109098006535,0.4920390276383113,-0.05271222472029254,0.5447512523586039,1.38501474453117,Train,1.38501474453117,0.0,0.5447512523586039,0.0,0.49203902763831137,-5.551115123125783e-17,7.076849937438965,0.0,1248.2531938006598,-65.0212602069098
2010-06-01,777.5524,6.657436370849609,6.588670155301216,0.06876621554839346,-0.0447955792347301,0.11356179478312356,0.288727670673642,Train,0.288727670673642,0.0,0.11356179478312356,0.0,0.06876621554839346,0.0,6.657436370849609,0.0,820.2993343037814,-42.74690510456264
2010-07-01,709.93915,6.566586971282959,6.592529400801778,-0.02594242951881931,-0.07358657293534704,0.04764414341652773,0.12113389521683833,Train,0.12113389521683833,0.0,0.04764414341652773,0.0,-0.02594242951881931,0.0,6.566586971282959,0.0,748.9737760403423,-39.03462809112352
2010-08-01,1115.6187,7.018060207366943,6.596388646302341,0.4216715610646027,0.06694918618334235,0.35472237488126035,0.9018716658263761,Train,0.9018716658263761,0.0,0.35472237488126035,0.0,0.4216715610646027,0.0,7.018060207366943,0.0,1176.9270987949546,-61.308446451204645
2010-09-01,777.5524,6.657436370849609,6.600247891802903,0.05718847904670632,0.020883479903416588,0.03630499914328973,0.09230443967946501,Train,0.09230443967946501,0.0,0.03630499914328973,0.0,0.05718847904670632,0.0,6.657436370849609,0.0,820.2993343037814,-42.74690510456264
2010-10-01,1217.0386,7.104997158050537,6.6041071373034645,0.5008900207470726,0.05908218208185376,0.4418078386652188,1.1232840092636673,Train,1.1232840092636673,0.0,0.4418078386652188,0.0,0.5008900207470726,0.0,7.104997158050537,0.0,1283.9157454122492,-66.87717119349918
2010-11-01,845.16565,6.740715026855469,6.607966382804027,0.13274864405144182,-0.13578992276319105,0.26853856681463284,0.682751756702154,Train,0.682751756702154,0.0,0.26853856681463284,0.0,0.1327486440514418,2.7755575615628914e-17,6.740715026855469,0.0,891.624764652977,-46.45911523891448
2010-12-01,642.32587,6.466651439666748,6.611825628304589,-0.14517418863784126,-0.11891178034649483,-0.026262408291346434,-0.06677143476573041,Train,-0.06677143476573041,0.0,-0.026262408291346438,3.469446951953614e-18,-0.14517418863784126,0.0,6.466651439666748,0.0,677.6480850419675,-35.32221834274878
2011-01-01,709.93915,6.566586971282959,6.615684873805152,-0.049097902522192705,-0.30920148010120746,0.26010357757901476,0.6613060337034261,Train,0.6613060337034261,0.0,0.26010357757901476,0.0,-0.049097902522192705,0.0,6.566586971282959,0.0,748.9737760403423,-39.03462809112352
2011-02-01,912.77893,6.817588806152344,6.619544119305714,0.19804468684662968,-0.22439797119614127,0.4224426580427709,1.0740485819443675,Train,1.0740485819443675,0.0,0.4224426580427709,0.0,0.19804468684662965,2.7755575615628914e-17,6.817588806152344,0.0,962.9506260504669,-50.171695386404394
2011-03-01,743.7458,6.613042831420898,6.6234033648062764,-0.010360533385378012,-0.18929693324388921,0.1789363998585112,0.45494076620170787,Train,0.45494076620170787,0.0,0.1789363998585112,0.0,-0.010360533385378012,0.0,6.613042831420898,0.0,784.6364084835875,-40.89061990936875
2011-04-01,676.1325,6.517867088317871,6.627262610306839,-0.10939552198896774,-0.054401337183292243,-0.05499418480567549,-0.13982116881705153,Train,-0.13982116881705153,0.0,-0.05499418480567549,0.0,-0.10939552198896774,0.0,6.517867088317871,0.0,713.310939955067,-37.178432630848306
2011-05-01,946.5855,6.853917121887207,6.631121855807401,0.22279526607980582,-0.05271222472029254,0.27550749080009834,0.7004700500178577,Train,0.7004700500178577,0.0,0.27550749080009834,0.0,0.2227952660798058,2.7755575615628914e-17,6.853917121887207,0.0,998.6131870930342,-52.027676839127935
2011-06-01,878.9723,6.779890537261963,6.634981101307964,0.1449094359539993,-0.0447955792347301,0.1897050151887294,0.4823196679407321,Train,0.4823196679407321,0.0,0.1897050151887294,0.0,0.1449094359539993,0.0,6.779890537261963,0.0,927.2877931326433,-48.31550309358079
2011-07-01,1014.1988,6.922839641571045,6.638840346808526,0.28399929476251895,-0.07358657293534704,0.357585867697866,0.9091520158112297,Train,0.9091520158112297,0.0,0.357585867697866,0.0,0.28399929476251895,0.0,6.922839641571045,0.0,1069.9387839034773,-55.739992399571065
2011-08-01,743.7458,6.613042831420898,6.6426995923090875,-0.029656760888189027,0.06694918618334235,-0.09660594707153138,-0.24561790454662272,Train,-0.24561790454662272,0.0,-0.09660594707153138,0.0,-0.029656760888189027,0.0,6.613042831420898,0.0,784.6364084835875,-40.89061990936875
2011-09-01,1419.8783,7.259030342102051,6.64655883780965,0.6124715042924009,0.020883479903416588,0.5915880243889844,1.5040959206963587,Train,1.5040959206963587,0.0,0.5915880243889844,0.0,0.6124715042924009,0.0,7.259030342102051,0.0,1497.892245793745,-78.0139498953074
2011-10-01,1555.1049,7.349941253662109,6.650418083310212,0.6995231703518971,0.05908218208185376,0.6404409882700434,1.6283032079607012,Train,1.6283032079607012,0.0,0.6404409882700434,0.0,0.6995231703518971,0.0,7.349941253662109,0.0,1640.5439699343099,-85.43911153587237
2011-11-01,845.16565,6.740715026855469,6.654277328810775,0.08643769804469414,-0.13578992276319105,0.2222276208078852,0.5650074784195062,Train,0.5650074784195062,0.0,0.2222276208078852,0.0,0.08643769804469414,0.0,6.740715026855469,0.0,891.624764652977,-46.45911523891448
